"custom_rate","code","duty_free_tl","name","category_id:id","id"
"3.673","030459","0.0","Fresh or chilled fish meat, whether or not minced (excl. all fillets, tilapias, catfish, carp, eels, Nile perch, snakeheads, salmonidae, swordfish, toothfish and fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae)","categ_0304","hs_code_030459"
"3.673","030461","0.0","Frozen fillets of tilapia 'Oreochromis spp.'","categ_0304","hs_code_030461"
"3.673","030462","0.0","Frozen fillets of catfish 'Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.'","categ_0304","hs_code_030462"
"3.673","030463","0.0","Frozen fillets of Nile perch 'Lates niloticus'","categ_0304","hs_code_030463"
"3.673","030469","0.0","Frozen fillets of carp 'Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus', eels 'Anguilla spp.' and snakeheads 'Channa spp.'","categ_0304","hs_code_030469"
"3.673","030471","0.0","Frozen fillets of cod 'Gadus morhua, Gadus ogac, Gadus macrocephalus'","categ_0304","hs_code_030471"
"3.673","030472","0.0","Frozen fillets of haddock 'Melanogrammus aeglefinus'","categ_0304","hs_code_030472"
"3.673","030473","0.0","Frozen fillets of coalfish 'Pollachius virens'","categ_0304","hs_code_030473"
"3.673","030474","0.0","Frozen fillets of hake 'Merluccius spp., Urophycis spp.'","categ_0304","hs_code_030474"
"3.673","030475","0.0","Frozen fillets of Alaska pollack 'Theragra chalcogramma'","categ_0304","hs_code_030475"
"3.673","030479","0.0","Frozen fillets of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae (excl. cod, haddock, coalfish, hake and Alaska pollack)","categ_0304","hs_code_030479"
"3.673","030481","0.0","Frozen fillets of Pacific salmon 'Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus', Atlantic salmon 'Salmo salar' and Danube salmon 'Hucho hucho'","categ_0304","hs_code_030481"
"3.673","030482","0.0","Frozen fillets of trout 'Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster'","categ_0304","hs_code_030482"
"3.673","030483","0.0","Frozen fillets of flat fish 'Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae'","categ_0304","hs_code_030483"
"3.673","030484","0.0","Frozen fillets of swordfish 'Xiphias gladius'","categ_0304","hs_code_030484"
"3.673","030485","0.0","Frozen fillets of toothfish 'Dissostichus spp.'","categ_0304","hs_code_030485"
"3.673","030486","0.0","Frozen fillets of herring 'Clupea harengus, Clupea pallasii'","categ_0304","hs_code_030486"
"3.673","030487","0.0","Frozen fillets of tuna 'of the genus Thunnus', skipjack or stripe-bellied bonito 'Euthynnus [Katsuwonus] pelamis'","categ_0304","hs_code_030487"
"3.673","030489","0.0","Frozen fish fillets, n.e.s.","categ_0304","hs_code_030489"
"3.673","030491","0.0","Frozen meat, whether or not minced, of swordfish 'Xiphias gladius' (excl. fillets)","categ_0304","hs_code_030491"
"3.673","030492","0.0","Frozen meat, whether or not minced, of toothfish 'Dissostichus spp.' (excl. fillets)","categ_0304","hs_code_030492"
"3.673","030493","0.0","Frozen meat, whether or not minced, of tilapia 'Oreochromis spp.', catfish 'Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.', carp 'Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus', eels 'Anguilla spp.', Nile perch 'Lates niloticus' and snakeheads 'Channa spp.' (excl. fillets)","categ_0304","hs_code_030493"
"3.673","030494","0.0","Frozen meat, whether or not minced, of Alaska pollack 'Theragra chalcogramma' (excl. fillets)","categ_0304","hs_code_030494"
"3.673","030495","0.0","Frozen meat, whether or not minced, of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae (excl. fillets and Alaska pollack 'Theragra chalcogramma')","categ_0304","hs_code_030495"
"3.673","030499","0.0","Frozen fish meat n.e.s. (excl. fillets)","categ_0304","hs_code_030499"
"3.673","030510","0.0","Flours, meals and pellets of fish, fit for human consumption","categ_0305","hs_code_030510"
"3.673","030520","0.0","Fish livers and roes, dried, smoked, salted or in brine","categ_0305","hs_code_030520"
"3.673","030531","0.0","Fillets, dried, salted or in brine, but not smoked, of tilapia 'Oreochromis spp.', catfish 'Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.', carp 'Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus', eels 'Anguilla spp.', Nile perch 'Lates niloticus' and snakeheads 'Channa spp.'","categ_0305","hs_code_030531"
"3.673","030532","0.0","Fillets, dried, salted or in brine, but not smoked, of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae","categ_0305","hs_code_030532"
"3.673","030539","0.0","Fish fillets, dried, salted or in brine, but not smoked (excl. tilapia, catfish, carp, eels, Nile perch, snakeheads and fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae)","categ_0305","hs_code_030539"
"3.673","030541","0.0","Smoked Pacific salmon 'Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus', Atlantic salmon 'Salmo salar' and Danube salmon 'Hucho hucho', incl. fillets (excl. offal)","categ_0305","hs_code_030541"
"3.673","030542","0.0","Smoked herring 'Clupea harengus, Clupea pallasii', incl. fillets (excl. offal)","categ_0305","hs_code_030542"
"3.673","030543","0.0","Smoked trout 'Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster', incl. fillets (excl. offal)","categ_0305","hs_code_030543"
"3.673","030544","0.0","Smoked tilapia 'Oreochromis spp.', catfish 'Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.', carp 'Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus', eels 'Anguilla spp.', Nile perch 'Lates niloticus' and snakeheads 'Channa spp.', incl. fillets (excl. offal)","categ_0305","hs_code_030544"
"3.673","030549","0.0","Smoked fish, incl. fillets (excl. offal, Pacific salmon, Atlantic salmon, Danube salmon, herring, trout, tilapia, catfish, carp, eels, Nile perch and snakeheads)","categ_0305","hs_code_030549"
"3.673","030551","0.0","Dried cod 'Gadus morhua, Gadus ogac, Gadus macrocephalus', even salted, not smoked (excl. fillets and offal)","categ_0305","hs_code_030551"
"3.673","030559","0.0","Dried fish, even salted but not smoked (excl. fillets, offal and cod)","categ_0305","hs_code_030559"
"3.673","030561","0.0","Herring (Clupea harengus, Clupea pallasii), only salted or in brine (excl. fillets and offal)","categ_0305","hs_code_030561"
"3.673","030562","0.0","Cod 'Gadus morhua, Gadus ogac, Gadus macrocephalus', salted or in brine only (excl. fillets and offal)","categ_0305","hs_code_030562"
"3.673","030563","0.0","Anchovies 'Engraulis spp.', salted or in brine only (excl. fillets and offal)","categ_0305","hs_code_030563"
"3.673","030564","0.0","Tilapia 'Oreochromis spp.', catfish 'Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.', carp 'Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus', eels 'Anguilla spp.', Nile perch 'Lates niloticus' and snakeheads 'Channa spp.', salted or in brine only (excl. fillets and offal)","categ_0305","hs_code_030564"
"3.673","030569","0.0","Fish, salted or in brine only (excl. fillets, offal, herring, cod, anchovies, tilapia, catfish, carp, eels, Nile perch and snakeheads)","categ_0305","hs_code_030569"
"3.673","030571","0.0","Shark fins, smoked, dried, salted or in brine","categ_0305","hs_code_030571"
"3.673","030572","0.0","Fish heads, tails and maws, smoked, dried, salted or in brine","categ_0305","hs_code_030572"
"3.673","030579","0.0","Fish fins and other edible fish offal, smoked, dried, salted or in brine (excl. heads, tails, maws and shark fins)","categ_0305","hs_code_030579"
"3.673","030611","100.0","Frozen rock lobster and other sea crawfish 'Palinurus spp.', 'Panulirus spp.' and 'Jasus spp.', even smoked, whether in shell or not, incl. rock lobster and other sea crawfish in shell, cooked by steaming or by boiling in water","categ_0306","hs_code_030611"
"3.673","030612","100.0","Frozen lobsters 'Homarus spp.', even smoked, whether in shell or not, incl. lobsters in shell, cooked by steaming or by boiling in water","categ_0306","hs_code_030612"
"3.673","030614","100.0","Frozen crabs, even smoked, whether in shell or not, incl. crabs in shell, cooked by steaming or by boiling in water","categ_0306","hs_code_030614"
"3.673","030615","100.0","Frozen Norway lobsters 'Nephrops norvegicus', even smoked, whether in shell or not, incl. lobsters in shell, cooked by steaming or by boiling in water","categ_0306","hs_code_030615"
"3.673","030616","100.0","Frozen cold-water shrimps and prawns 'Pandalus spp., Crangon crangon', even smoked, whether in shell or not, incl. shrimps and prawns in shell, cooked by steaming or by boiling in water","categ_0306","hs_code_030616"
"3.673","030617","100.0","Frozen shrimps and prawns, even smoked, whether in shell or not, incl. shrimps and prawns in shell, cooked by steaming or by boiling in water (excl. cold-water shrimps and prawns)","categ_0306","hs_code_030617"
"3.673","030619","100.0","Frozen crustaceans, even smoked, fit for human consumption, whether in shell or not, incl. crustaceans in shell, cooked beforehand by steaming or by boiling in water (excl. rock lobster and other sea crawfish, lobsters, crabs, Norway lobsters, shrimps and prawns); frozen flours, meals, and pellets of crustaceans, even smoked, fit for human consumption","categ_0306","hs_code_030619"
"3.673","030621","100.0","Rock lobster and other sea crawfish 'Palinurus spp., Panulirus spp. and Jasus spp.', even smoked, whether in shell or not, live, fresh, chilled, dried, salted or in brine, incl. in shell, cooked by steaming or by boiling in water","categ_0306","hs_code_030621"
"3.673","030622","100.0","Lobsters 'Homarus spp.', even smoked, whether in shell or not, live, fresh, chilled, dried, salted or in brine, incl. lobsters in shell, cooked by steaming or by boiling in water","categ_0306","hs_code_030622"
"3.673","030624","100.0","Crabs, even smoked, whether in shell or not, live, fresh, chilled, dried, salted or in brine, incl. crabs in shell, cooked by steaming or by boiling in water","categ_0306","hs_code_030624"
"3.673","030625","100.0","Norway lobsters 'Nephrops norvegicus', even smoked, whether in shell or not, live, fresh, chilled, dried, salted or in brine, incl. lobsters in shell, cooked by steaming or by boiling in water","categ_0306","hs_code_030625"
"3.673","030626","100.0","Cold-water shrimps and prawns 'Pandalus spp., Crangon crangon', even smoked, whether in shell or not, live, fresh, chilled, dried, salted or in brine, incl. shrimps and prawns in shell, cooked by steaming or by boiling in water","categ_0306","hs_code_030626"
"3.673","030627","100.0","Shrimps and prawns, even smoked, whether in shell or not, live, fresh, chilled, dried, salted or in brine, incl. shrimps and prawns in shell, cooked by steaming or by boiling in water (excl. cold-water shrimps and prawns)","categ_0306","hs_code_030627"
"3.673","030629","100.0","Crustaceans, even smoked, fit for human consumption, whether in shell or not, live, fresh, chilled, dried, salted or in brine, incl. crustaceans in shell, cooked by steaming or by boiling in water (excl. rock lobster and other sea crawfish, lobsters, crabs, Norway lobsters, shrimps and prawns); flours, meals and pellets of crustaceans, even smoked, fit for human consumption","categ_0306","hs_code_030629"
"3.673","030711","0.0","Oysters, even in shell, live, fresh or chilled","categ_0307","hs_code_030711"
"3.673","030719","0.0","Oysters, smoked, frozen, dried, salted or in brine","categ_0307","hs_code_030719"
"3.673","030721","0.0","Live, fresh or chilled, scallops, incl. queen scallops, of the genera Pecten, Chlamys or Placopecten, even in shell","categ_0307","hs_code_030721"
"3.673","030729","0.0","Scallops, incl. queen scallops, of the genera Pecten, Chlamys or Placopecten, smoked, frozen, dried, salted or in brine, even in shell","categ_0307","hs_code_030729"
"3.673","030731","0.0","Live, fresh or chilled, not smoked, mussels 'Mytilus spp., Perna spp.', with or without shell","categ_0307","hs_code_030731"
"3.673","030739","0.0","Mussels 'Mytilus spp., Perna spp.', smoked, frozen, dried, salted or in brine, with or without shell","categ_0307","hs_code_030739"
"3.673","030741","0.0","Live, fresh or chilled, not smoked, cuttle fish 'Sepia officinalis, Rossia macrosoma, Sepiola spp.' and squid 'Ommastrephes spp., Loligo spp., Nototodarus spp., Sepioteuthis spp.', with or without shell","categ_0307","hs_code_030741"
"3.673","030749","0.0","Cuttle fish 'Sepia officinalis, Rossia macrosoma, Sepiola spp.' and squid 'Ommastrephes spp., Loligo spp., Nototodarus spp., Sepioteuthis spp.', smoked, frozen, dried, salted or in brine, with or without shell","categ_0307","hs_code_030749"
"3.673","030751","0.0","Octopus 'Octopus spp.', live, fresh or chilled","categ_0307","hs_code_030751"
"3.673","030759","0.0","Octopus 'Octopus spp.', smoked, frozen, dried, salted or in brine","categ_0307","hs_code_030759"
"3.673","030760","0.0","Snails, live, fresh, chilled, frozen, salted, dried or in brine, even smoked, with or without shell (excl. sea snails)","categ_0307","hs_code_030760"
"3.673","030771","0.0","Live, fresh or chilled, even in shell, clams, cockles and ark shells 'families Arcidae, Arcticidae, Cardiidae, Donacidae, Hiatellidae, Mactridae, Mesodesmatidae, Myidae, Semelidae, Solecurtidae, Solenidae, Tridacnidae and Veneridae'","categ_0307","hs_code_030771"
"3.673","030779","0.0","Smoked, frozen, dried, salted or in brine, even in shell, clams, cockles and ark shells 'families Arcidae, Arcticidae, Cardiidae, Donacidae, Hiatellidae, Mactridae, Mesodesmatidae, Myidae, Semelidae, Solecurtidae, Solenidae, Tridacnidae and Veneridae'","categ_0307","hs_code_030779"
"3.673","030781","0.0","Live, fresh or chilled, even in shell, abalone 'Haliotis spp.'","categ_0307","hs_code_030781"
"3.673","030789","0.0","Smoked, frozen, dried, salted or in brine, abalone 'Haliotis spp.', even in shell","categ_0307","hs_code_030789"
"3.673","030791","0.0","Live, fresh or chilled molluscs, fit for human consumption, even in shell (excl. oysters, scallops of the genera Pecten, Chlamys or Placopecten, mussels 'Mytilus spp., Perna spp.', cuttle fish 'Sepia officinalis, Rossia macrosoma, Sepiola spp.', squid 'Ommastrephes spp., Loligo spp., Nototodarus spp., Sepioteuthis spp.', octopus 'Octopus spp.', snails other than sea snails, clams, cockles and ark shells and abalone); fresh or chilled flours, meals and pellets of molluscs, fit for human consumption","categ_0307","hs_code_030791"
"3.673","030799","0.0","Molluscs, fit for human consumption, even in shell, smoked, frozen, dried, salted or in brine (excl. oysters, scallops of the genera Pecten, Chlamys or Placopecten, mussels 'Mytilus spp., Perna spp.', cuttle fish 'Sepia officinalis, Rossia macrosoma, Sepiola spp.', squid 'Ommastrephes spp., Loligo spp., Nototodarus spp., Sepioteuthis spp.', octopus 'Octopus spp.', snails other than sea snails, clams, cockles and ark shells and abalone); frozen, dried, salted or in brine, flours, meals and pellets of molluscs, fit for human consumption","categ_0307","hs_code_030799"
"3.673","030811","0.0","Live, fresh or chilled, sea cucumbers 'Stichopus japonicus, Holothurioidea'","categ_0308","hs_code_030811"
"3.673","030819","0.0","Smoked, frozen, dried, salted or in brine, sea cucumbers 'Stichopus japonicus, Holothurioidea'","categ_0308","hs_code_030819"
"3.673","030821","0.0","Live, fresh or chilled, sea urchins 'Strongylocentrotus spp., Paracentrotus lividus, Loxechinus albus, Echichinus esculentus'","categ_0308","hs_code_030821"
